"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"02.09.2020 18:00";"17.5";"757.4";"770.4";"";"62";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"Осадков нет";"12";"";"";"";"";
"02.09.2020 12:00";"15.2";"757.9";"771.0";"";"70";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"02.09.2020 09:00";"11.3";"757.8";"771.0";"";"87";"";"";"";"";"";" ";"";"";"8.5";"";"";"";"";"";"";"";"9.2";"Осадков нет";"12";"";"";"";"";
"02.09.2020 06:00";"9.0";"756.1";"769.5";"";"95";"";"";"";"";"";" ";"";"";"8.5";"";"";"";"";"";"";"";"8.2";"Осадков нет";"12";"";"";"";"";
"02.09.2020 03:00";"9.5";"754.9";"768.3";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"02.09.2020 00:00";"12.6";"753.5";"766.6";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"01.09.2020 21:00";"15.2";"751.5";"764.4";"";"84";"";"";"";"";"";" ";"";"";"";"21.9";"";"";"";"";"";"";"12.5";"Осадков нет";"12";"";"";"";"";
"01.09.2020 18:00";"19.4";"749.8";"762.6";"";"63";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"Осадков нет";"12";"";"";"";"";
"01.09.2020 15:00";"21.0";"748.6";"761.2";"";"56";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"01.09.2020 12:00";"20.9";"746.7";"759.3";"";"65";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"01.09.2020 09:00";"21.0";"745.2";"757.8";"";"70";"";"";"";"";"";" ";"";"";"17.5";"";"";"";"";"";"";"";"15.2";"Осадков нет";"12";"";"";"";"";
"01.09.2020 06:00";"17.9";"744.0";"756.7";"";"73";"";"";"";"";"";" ";"";"";"17.9";"";"";"";"";"";"";"";"13.0";"Осадков нет";"12";"";"";"";"";
"01.09.2020 03:00";"19.2";"743.2";"755.8";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"";"";"";"";"";"";
"01.09.2020 00:00";"19.6";"743.1";"755.7";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"31.08.2020 21:00";"22.6";"743.3";"755.8";"";"58";"";"";"";"";"";" ";"";"";"";"30.7";"";"";"";"";"";"";"14.0";"Осадков нет";"12";"";"";"";"";
"31.08.2020 18:00";"27.7";"743.6";"755.9";"";"47";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.4";"Осадков нет";"12";"";"";"";"";
"31.08.2020 15:00";"30.5";"744.1";"756.3";"";"39";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"31.08.2020 12:00";"27.9";"744.7";"756.9";"";"48";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.8";"";"";"";"";"";"";
"31.08.2020 09:00";"21.7";"745.4";"757.9";"";"68";"";"";"";"";"";" ";"";"";"15.9";"";"";"";"";"";"";"";"15.4";"Осадков нет";"12";"";"";"";"";
"31.08.2020 06:00";"16.5";"745.8";"758.6";"";"88";"";"";"";"";"";" ";"";"";"15.9";"";"";"";"";"";"";"";"14.5";"Осадков нет";"12";"";"";"";"";
"31.08.2020 03:00";"16.5";"746.2";"759.0";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"31.08.2020 00:00";"17.3";"746.8";"759.5";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"30.08.2020 21:00";"17.7";"747.4";"760.2";"";"94";"";"";"";"";"";" ";"";"";"";"24.2";"";"";"";"";"";"";"16.7";"0.6";"12";"";"";"";"";
"30.08.2020 18:00";"23.6";"746.9";"759.4";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.0";"0.6";"12";"";"";"";"";
"30.08.2020 15:00";"20.5";"747.0";"759.6";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.4";"";"";"";"";"";"";
"30.08.2020 12:00";"20.5";"747.2";"759.8";"";"74";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"30.08.2020 09:00";"15.4";"748.1";"761.0";"";"85";"";"";"";"";"";" ";"";"";"11.6";"";"";"";"";"";"";"";"12.8";"Осадков нет";"12";"";"";"";"";
"30.08.2020 06:00";"12.9";"749.2";"762.2";"";"92";"";"";"";"";"";" ";"";"";"11.6";"";"";"";"";"";"";"";"11.7";"Осадков нет";"12";"";"";"";"";
"30.08.2020 03:00";"12.4";"749.6";"762.7";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"30.08.2020 00:00";"11.9";"749.2";"762.3";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"29.08.2020 21:00";"12.3";"749.1";"762.1";"";"93";"";"";"";"";"";" ";"";"";"";"18.0";"";"";"";"";"";"";"11.2";"Осадков нет";"12";"";"";"";"";
"29.08.2020 18:00";"17.8";"748.3";"761.1";"";"64";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"Осадков нет";"12";"";"";"";"";
"29.08.2020 15:00";"16.5";"748.1";"760.9";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"29.08.2020 12:00";"15.6";"746.7";"759.5";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"29.08.2020 09:00";"14.6";"745.3";"758.2";"";"79";"";"";"";"";"";" ";"";"";"13.5";"";"";"";"";"";"";"";"11.0";"Осадков нет";"12";"";"";"";"";
"29.08.2020 06:00";"14.2";"744.1";"756.9";"";"93";"";"";"";"";"";" ";"";"";"13.5";"";"";"";"";"";"";"";"13.0";"Осадков нет";"12";"";"";"";"";
"29.08.2020 03:00";"14.1";"743.0";"755.8";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"29.08.2020 00:00";"14.0";"741.7";"754.5";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"";"";"";"";"";"";
"28.08.2020 21:00";"16.2";"741.3";"754.0";"";"94";"";"";"";"";"";" ";"";"";"";"21.5";"";"";"";"";"";"";"15.2";"0.7";"12";"";"";"";"";
"28.08.2020 18:00";"18.6";"740.2";"752.8";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.7";"0.7";"12";"";"";"";"";
"28.08.2020 15:00";"16.8";"740.0";"752.7";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"28.08.2020 12:00";"20.9";"739.6";"752.1";"";"67";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"28.08.2020 09:00";"16.1";"739.7";"752.4";"";"94";"";"";"";"";"";" ";"";"";"13.0";"";"";"";"";"";"";"";"15.2";"1.0";"12";"";"";"";"";
"28.08.2020 06:00";"13.2";"739.6";"752.5";"";"97";"";"";"";"";"";" ";"";"";"13.0";"";"";"";"";"";"";"";"12.8";"1.0";"12";"";"";"";"";
"28.08.2020 03:00";"13.8";"739.8";"752.5";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"28.08.2020 00:00";"14.5";"740.2";"753.0";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.7";"";"";"";"";"";"";
"27.08.2020 18:00";"18.5";"741.4";"754.0";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"Осадков нет";"12";"";"";"";"";
"27.08.2020 15:00";"19.6";"742.3";"754.9";"";"65";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"";"";"";"";"";"";
"27.08.2020 12:00";"19.5";"742.9";"755.5";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"27.08.2020 09:00";"14.6";"743.7";"756.5";"";"96";"";"";"";"";"";" ";"";"";"9.3";"";"";"";"";"";"";"";"14.0";"Осадков нет";"12";"";"";"";"";
"27.08.2020 06:00";"9.3";"743.8";"756.9";"";"98";"";"";"";"";"";" ";"";"";"9.3";"";"";"";"";"";"";"";"9.0";"Осадков нет";"12";"";"";"";"";
"27.08.2020 03:00";"11.4";"743.6";"756.7";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"27.08.2020 00:00";"12.7";"743.5";"756.4";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"26.08.2020 21:00";"13.8";"742.8";"755.6";"";"92";"";"";"";"";"";" ";"";"";"";"20.4";"";"";"";"";"";"";"12.5";"5.0";"12";"";"";"";"";
"26.08.2020 18:00";"15.7";"740.2";"753.0";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"5.0";"12";"";"";"";"";
"26.08.2020 15:00";"16.3";"737.9";"750.6";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"26.08.2020 12:00";"20.4";"739.2";"751.7";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.2";"";"";"";"";"";"";
"26.08.2020 09:00";"17.1";"740.2";"752.8";"";"96";"";"";"";"";"";" ";"";"";"15.1";"";"";"";"";"";"";"";"16.5";"0.8";"12";"";"";"";"";
"26.08.2020 06:00";"15.4";"741.5";"754.3";"";"97";"";"";"";"";"";" ";"";"";"15.1";"";"";"";"";"";"";"";"15.0";"0.8";"12";"";"";"";"";
"26.08.2020 03:00";"16.6";"743.8";"756.4";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"26.08.2020 00:00";"16.0";"744.8";"757.6";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"25.08.2020 21:00";"16.0";"745.6";"758.5";"";"92";"";"";"";"";"";" ";"";"";"";"24.0";"";"";"";"";"";"";"14.7";"Осадков нет";"12";"";"";"";"";
"25.08.2020 18:00";"21.5";"746.4";"758.9";"";"64";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.4";"Осадков нет";"12";"";"";"";"";
"25.08.2020 15:00";"23.6";"747.0";"759.5";"";"52";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"25.08.2020 12:00";"22.5";"747.7";"760.2";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"25.08.2020 09:00";"16.1";"747.7";"760.6";"";"97";"";"";"";"";"";" ";"";"";"14.3";"";"";"";"";"";"";"";"15.7";"Осадков нет";"12";"";"";"";"";
"25.08.2020 06:00";"14.3";"746.9";"759.9";"";"97";"";"";"";"";"";" ";"";"";"14.3";"";"";"";"";"";"";"";"13.8";"Осадков нет";"12";"";"";"";"";
"25.08.2020 03:00";"15.4";"746.3";"759.1";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"25.08.2020 00:00";"17.2";"745.6";"758.3";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"24.08.2020 21:00";"17.6";"745.3";"758.0";"";"89";"";"";"";"";"";" ";"";"";"";"25.4";"";"";"";"";"";"";"15.7";"Осадков нет";"12";"";"";"";"";
"24.08.2020 18:00";"20.4";"744.7";"757.3";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"Осадков нет";"12";"";"";"";"";
"24.08.2020 15:00";"21.2";"744.5";"757.0";"";"72";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"24.08.2020 12:00";"25.1";"743.9";"756.3";"";"44";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"24.08.2020 09:00";"18.3";"745.0";"757.6";"";"67";"";"";"";"";"";" ";"";"";"12.6";"";"";"";"";"";"";"";"12.0";"Осадков нет";"12";"";"";"";"";
"24.08.2020 06:00";"12.9";"745.6";"758.6";"";"90";"";"";"";"";"";" ";"";"";"12.6";"";"";"";"";"";"";"";"11.2";"Осадков нет";"12";"";"";"";"";
"24.08.2020 03:00";"13.6";"746.2";"759.1";"";"86";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"24.08.2020 00:00";"15.3";"746.9";"759.7";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"23.08.2020 21:00";"17.1";"747.3";"760.0";"";"71";"";"";"";"";"";" ";"";"";"";"25.6";"";"";"";"";"";"";"11.8";"Осадков нет";"12";"";"";"";"";
"23.08.2020 18:00";"23.3";"747.4";"759.9";"";"46";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"Осадков нет";"12";"";"";"";"";
"23.08.2020 15:00";"25.2";"748.2";"760.6";"";"44";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"23.08.2020 12:00";"23.3";"749.2";"761.7";"";"52";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"23.08.2020 09:00";"18.2";"750.1";"762.8";"";"84";"";"";"";"";"";" ";"";"";"9.4";"";"";"";"";"";"";"";"15.5";"Осадков нет";"12";"";"";"";"";
"23.08.2020 06:00";"9.5";"750.3";"763.5";"";"98";"";"";"";"";"";" ";"";"";"9.5";"";"";"";"";"";"";"";"9.2";"Осадков нет";"12";"";"";"";"";
"23.08.2020 03:00";"11.2";"750.6";"763.7";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"23.08.2020 00:00";"12.7";"750.9";"763.9";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"22.08.2020 21:00";"15.1";"750.8";"763.8";"";"86";"";"";"";"";"";" ";"";"";"";"24.0";"";"";"";"";"";"";"12.8";"Осадков нет";"12";"";"";"";"";
"22.08.2020 18:00";"22.3";"750.8";"763.5";"";"55";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"Осадков нет";"12";"";"";"";"";
"22.08.2020 15:00";"23.5";"751.3";"763.9";"";"43";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"22.08.2020 12:00";"21.7";"751.9";"764.5";"";"59";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"22.08.2020 09:00";"17.1";"752.2";"765.1";"";"81";"";"";"";"";"";" ";"";"";"9.8";"";"";"";"";"";"";"";"13.7";"Осадков нет";"12";"";"";"";"";
"22.08.2020 06:00";"9.9";"752.2";"765.4";"";"97";"";"";"";"";"";" ";"";"";"9.8";"";"";"";"";"";"";"";"9.5";"Осадков нет";"12";"";"";"";"";
"22.08.2020 03:00";"10.2";"751.9";"765.1";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"22.08.2020 00:00";"11.9";"751.6";"764.8";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"21.08.2020 21:00";"13.3";"751.4";"764.4";"";"89";"";"";"";"";"";" ";"";"";"";"22.4";"";"";"";"";"";"";"11.5";"Осадков нет";"12";"";"";"";"";
"21.08.2020 18:00";"18.0";"750.9";"763.7";"";"67";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"Осадков нет";"12";"";"";"";"";
"21.08.2020 15:00";"20.3";"751.0";"763.8";"";"50";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"";"";"";"";"";"";
"21.08.2020 12:00";"20.0";"751.7";"764.5";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"21.08.2020 09:00";"15.5";"751.8";"764.8";"";"84";"";"";"";"";"";" ";"";"";"6.6";"";"";"";"";"";"";"";"12.7";"Осадков нет";"12";"";"";"";"";
"21.08.2020 06:00";"6.7";"751.4";"764.8";"";"99";"";"";"";"";"";" ";"";"";"6.6";"";"";"";"";"";"";"";"6.5";"Осадков нет";"12";"";"";"";"";
"21.08.2020 03:00";"7.9";"751.3";"764.5";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"21.08.2020 00:00";"8.9";"750.4";"763.7";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"20.08.2020 21:00";"11.5";"750.0";"763.1";"";"85";"";"";"";"";"";" ";"";"";"";"20.4";"";"";"";"";"";"";"9.0";"Осадков нет";"12";"";"";"";"";
"20.08.2020 18:00";"19.3";"749.4";"762.1";"";"48";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"Осадков нет";"12";"";"";"";"";
"20.08.2020 15:00";"19.1";"749.5";"762.2";"";"46";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"20.08.2020 12:00";"18.9";"749.5";"762.2";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"20.08.2020 09:00";"15.4";"749.3";"762.2";"";"69";"";"";"";"";"";" ";"";"";"11.7";"";"";"";"";"";"";"";"9.7";"Осадков нет";"12";"";"";"";"";
"20.08.2020 06:00";"11.8";"748.7";"761.8";"";"93";"";"";"";"";"";" ";"";"";"11.7";"";"";"";"";"";"";"";"10.7";"Осадков нет";"12";"";"";"";"";
"20.08.2020 03:00";"12.0";"748.3";"761.3";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"20.08.2020 00:00";"11.8";"747.9";"760.9";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"19.08.2020 21:00";"14.1";"747.3";"760.3";"";"84";"";"";"";"";"";" ";"";"";"";"20.2";"";"";"";"";"";"";"11.5";"Осадков нет";"12";"";"";"";"";
"19.08.2020 18:00";"19.0";"746.8";"759.5";"";"57";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"Осадков нет";"12";"";"";"";"";
"19.08.2020 15:00";"19.8";"746.7";"759.4";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"19.08.2020 12:00";"19.4";"746.7";"759.4";"";"53";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"19.08.2020 09:00";"14.5";"746.7";"759.6";"";"91";"";"";"";"";"";" ";"";"";"6.7";"";"";"";"";"";"";"";"13.0";"Осадков нет";"12";"";"";"";"";
"19.08.2020 06:00";"6.9";"746.5";"759.8";"";"99";"";"";"";"";"";" ";"";"";"6.7";"";"";"";"";"";"";"";"6.7";"Осадков нет";"12";"";"";"";"";
"19.08.2020 03:00";"8.3";"746.7";"759.9";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"19.08.2020 00:00";"9.6";"746.3";"759.4";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"18.08.2020 21:00";"11.8";"746.2";"759.1";"";"84";"";"";"";"";"";" ";"";"";"";"20.1";"";"";"";"";"";"";"9.2";"Осадков нет";"12";"";"";"";"";
"18.08.2020 18:00";"19.5";"745.9";"758.6";"";"47";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"Осадков нет";"12";"";"";"";"";
"18.08.2020 15:00";"19.9";"746.1";"758.8";"";"44";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"18.08.2020 12:00";"18.6";"746.3";"759.1";"";"46";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"18.08.2020 09:00";"16.0";"746.0";"758.8";"";"77";"";"";"";"";"";" ";"";"";"8.1";"";"";"";"";"";"";"";"12.0";"Осадков нет";"12";"";"";"";"";
"18.08.2020 06:00";"8.2";"745.9";"759.1";"";"99";"";"";"";"";"";" ";"";"";"8.1";"";"";"";"";"";"";"";"8.0";"Осадков нет";"12";"";"";"";"";
"18.08.2020 03:00";"8.7";"745.9";"759.1";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"18.08.2020 00:00";"10.5";"745.4";"758.5";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"";"";"";"";"";"";
"17.08.2020 18:00";"21.2";"744.3";"756.9";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"Осадков нет";"12";"";"";"";"";
"17.08.2020 15:00";"21.9";"744.3";"756.8";"";"46";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"17.08.2020 12:00";"20.6";"744.1";"756.7";"";"53";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"17.08.2020 09:00";"18.6";"743.8";"756.5";"";"75";"";"";"";"";"";" ";"";"";"15.6";"";"";"";"";"";"";"";"14.0";"Осадков нет";"12";"";"";"";"";
"17.08.2020 06:00";"15.6";"743.6";"756.4";"";"94";"";"";"";"";"";" ";"";"";"15.6";"";"";"";"";"";"";"";"14.7";"Осадков нет";"12";"";"";"";"";
"17.08.2020 03:00";"15.9";"743.5";"756.2";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"17.08.2020 00:00";"16.9";"743.8";"756.5";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"16.08.2020 21:00";"17.8";"744.4";"757.1";"";"86";"";"";"";"";"";" ";"";"";"";"21.7";"";"";"";"";"";"";"15.5";"Осадков нет";"12";"";"";"";"";
"16.08.2020 18:00";"21.2";"745.0";"757.5";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.2";"0.4";"12";"";"";"";"";
"16.08.2020 15:00";"19.5";"745.8";"758.4";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"16.08.2020 12:00";"19.4";"746.5";"759.1";"";"70";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.7";"";"";"";"";"";"";
"16.08.2020 09:00";"15.4";"747.1";"760.0";"";"94";"";"";"";"";"";" ";"";"";"10.9";"";"";"";"";"";"";"";"14.5";"0.4";"12";"";"";"";"";
"16.08.2020 06:00";"11.7";"747.4";"760.4";"";"97";"";"";"";"";"";" ";"";"";"10.9";"";"";"";"";"";"";"";"11.2";"Осадков нет";"12";"";"";"";"";
"16.08.2020 03:00";"11.5";"747.8";"760.9";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"16.08.2020 00:00";"11.8";"748.1";"761.2";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"15.08.2020 21:00";"12.6";"748.6";"761.5";"";"90";"";"";"";"";"";" ";"";"";"";"19.2";"";"";"";"";"";"";"11.0";"0.9";"12";"";"";"";"";
"15.08.2020 18:00";"18.8";"748.5";"761.2";"";"56";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"0.9";"12";"";"";"";"";
"15.08.2020 15:00";"18.1";"749.0";"761.8";"";"58";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"15.08.2020 12:00";"17.3";"749.5";"762.4";"";"62";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"15.08.2020 09:00";"12.5";"750.1";"763.1";"";"89";"";"";"";"";"";" ";"";"";"8.1";"";"";"";"";"";"";"";"10.7";"Осадков нет";"12";"";"";"";"";
"15.08.2020 06:00";"10.1";"750.0";"763.2";"";"93";"";"";"";"";"";" ";"";"";"8.1";"";"";"";"";"";"";"";"9.0";"Осадков нет";"12";"";"";"";"";
"15.08.2020 03:00";"8.6";"749.8";"763.0";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"15.08.2020 00:00";"11.1";"749.6";"762.7";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"14.08.2020 21:00";"13.0";"749.5";"762.5";"";"81";"";"";"";"";"";" ";"";"";"";"15.9";"";"";"";"";"";"";"9.7";"Осадков нет";"12";"";"";"";"";
"14.08.2020 15:00";"15.8";"748.5";"761.4";"";"53";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"14.08.2020 12:00";"15.3";"748.4";"761.3";"";"67";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"14.08.2020 09:00";"13.5";"748.3";"761.3";"";"80";"";"";"";"";"";" ";"";"";"10.2";"";"";"";"";"";"";"";"10.0";"Осадков нет";"12";"";"";"";"";
"14.08.2020 06:00";"10.2";"748.0";"761.1";"";"94";"";"";"";"";"";" ";"";"";"10.2";"";"";"";"";"";"";"";"9.2";"Осадков нет";"12";"";"";"";"";
"14.08.2020 03:00";"11.6";"747.6";"760.6";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"14.08.2020 00:00";"12.6";"747.3";"760.3";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"13.08.2020 21:00";"13.8";"746.9";"759.9";"";"92";"";"";"";"";"";" ";"";"";"";"16.6";"";"";"";"";"";"";"12.5";"Осадков нет";"12";"";"";"";"";
"13.08.2020 18:00";"15.1";"746.2";"759.1";"";"87";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"0.2";"12";"";"";"";"";
"13.08.2020 15:00";"16.0";"745.6";"758.4";"";"85";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"13.08.2020 12:00";"14.4";"745.4";"758.3";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
